,rule,type,coef,support,importance
1153,Pregnancies <= 6.5 & Glucose > 127.0 & DiabetesPedigreeFunction > 0.31850001215934753 & Glucose > 176.0,rule,3.3078683517089074,0.026239067055393587,0.5287478141718948
1154,Glucose <= 154.5 & SkinThickness <= 30.5,rule,-0.0051499525813043946,0.6101190476190477,0.002511750695669031
1155,Glucose <= 154.5 & SkinThickness > 30.5 & DiabetesPedigreeFunction <= 0.24700000137090683,rule,-0.8983251883442949,0.047619047619047616,0.19130630352744238
1156,Glucose <= 154.5 & SkinThickness > 30.5 & DiabetesPedigreeFunction > 0.24700000137090683,rule,-0.050517359183755065,0.1875,0.019717550436682708
1157,SkinThickness <= 31.5 & DiabetesPedigreeFunction <= 1.027999997138977,rule,-0.08853282685955434,0.7079646017699115,0.040255743428589966
1158,SkinThickness <= 31.5 & DiabetesPedigreeFunction > 1.027999997138977,rule,2.808084706999707,0.011799410029498525,0.3032235341830333
1159,SkinThickness > 31.5 & Age <= 35.5 & Glucose <= 145.0,rule,0.35140675113851805,0.14454277286135694,0.12356840518327256
1160,SkinThickness > 31.5 & Age <= 35.5 & Glucose > 145.0,rule,-0.3520641398911175,0.0471976401179941,0.07465920237138442
1161,SkinThickness > 31.5 & Age > 35.5,rule,-0.044947334628010795,0.08849557522123894,0.01276568465626909
1162,Glucose <= 154.5 & BMI <= 26.949999809265137,rule,-0.08783727952006193,0.21022727272727273,0.03579105258139656
1163,Glucose <= 154.5 & BMI > 26.949999809265137,rule,-0.010684722953885825,0.625,0.00517271925740499
1164,Glucose <= 154.5 & Age <= 39.5,rule,0.0,0.6778115501519757,0.0
1165,Glucose <= 154.5 & Age > 39.5,rule,-0.32660449122120006,0.16109422492401215,0.12006563730113369
1166,Pregnancies <= 5.5 & DiabetesPedigreeFunction <= 0.3190000057220459,rule,-0.37578856540276045,0.3712574850299401,0.18155891731829985
1167,Pregnancies <= 5.5 & DiabetesPedigreeFunction > 0.3190000057220459 & Age <= 23.5,rule,1.1714063376540176,0.1317365269461078,0.3961744281650932
1168,Pregnancies <= 5.5 & DiabetesPedigreeFunction > 0.3190000057220459 & Age > 23.5 & BMI <= 25.949999809265137,rule,-2.934627206696986,0.029940119760479042,0.5001254761074366
1169,Pregnancies <= 5.5 & DiabetesPedigreeFunction > 0.3190000057220459 & Age > 23.5 & BMI > 25.949999809265137,rule,0.017196839726850155,0.2125748502994012,0.007035730982868369
1170,Pregnancies > 5.5 & Glucose > 133.5,rule,-0.4118691909410201,0.10778443113772455,0.12772391504557654
1171,DiabetesPedigreeFunction <= 0.527999997138977,rule,0.020247116042019224,0.7125748502994012,0.009163065692916266
1172,BloodPressure > 69.0 & DiabetesPedigreeFunction <= 0.3270000070333481,rule,0.3835711574808956,0.29003021148036257,0.17405539812352422
1173,BloodPressure > 69.0 & DiabetesPedigreeFunction > 0.3270000070333481,rule,-0.3464819637019543,0.31722054380664655,0.16125066243714753
1174,BMI <= 27.25,rule,0.4448296603177372,0.25,0.1926168930959815
1175,BMI > 27.25,rule,-0.10380091707546892,0.75,0.044947115561739
1176,Glucose <= 157.5 & Pregnancies <= 6.5,rule,0.016575972689964386,0.7046153846153846,0.007562214977280932
1177,Glucose <= 157.5 & Pregnancies > 6.5,rule,-0.022023599794471136,0.16307692307692306,0.008136307100630204
1178,BMI <= 29.800000190734863 & Glucose <= 152.5,rule,0.16766034058356066,0.35276967930029157,0.08011344295692291
1179,BMI <= 29.800000190734863 & Glucose > 152.5 & Age <= 25.5,rule,-10.885373746853228,0.008746355685131196,1.0135596453318456
1180,BMI <= 29.800000190734863 & Glucose > 152.5 & Age > 25.5,rule,1.0836644390806942,0.02040816326530612,0.15322137688517473
1181,BMI > 29.800000190734863,rule,-0.07294687751376484,0.6180758017492711,0.035441832188515876
1182,BMI > 27.449999809265137 & Glucose <= 139.5 & Pregnancies <= 5.5,rule,0.05862133362702618,0.40226628895184136,0.02874526977107351
1183,BMI > 27.449999809265137 & Glucose <= 139.5 & Pregnancies > 5.5,rule,-0.06161560503191519,0.11898016997167139,0.019948987201307323
1184,BMI > 27.449999809265137 & Glucose > 139.5,rule,-0.03268798712372137,0.20396600566572237,0.013171428570045744
1185,BMI > 27.34999942779541 & Age <= 30.5 & Glucose <= 160.0 & Glucose <= 112.5,rule,-0.16375946023836693,0.1873198847262248,0.06389371730183674
1186,BMI > 27.34999942779541 & Age <= 30.5 & Glucose <= 160.0 & Glucose > 112.5 & BloodPressure <= 73.0,rule,-0.6542927200771815,0.08069164265129683,0.17820380408198888
1187,BMI > 27.34999942779541 & Age <= 30.5 & Glucose <= 160.0 & Glucose > 112.5 & BloodPressure > 73.0,rule,1.163728086188946,0.08357348703170028,0.32205837711738067
1188,BMI > 27.34999942779541 & Age <= 30.5 & Glucose > 160.0,rule,0.0,0.03170028818443804,0.0
1189,BMI > 27.34999942779541 & Age > 30.5 & Glucose <= 90.5,rule,-1.1851336590972188,0.04610951008645533,0.2485489004213639
1190,BMI > 27.34999942779541 & Age > 30.5 & Glucose > 90.5 & Age <= 62.5,rule,0.09922472224525528,0.3112391930835735,0.04594108473631158
1191,BMI > 27.34999942779541 & Age > 30.5 & Glucose > 90.5 & Age > 62.5,rule,-1.006289003088669,0.005763688760806916,0.07617593564743226
1192,BMI > 26.5 & BloodPressure <= 65.5,rule,-0.10696237322164104,0.20294117647058824,0.043019098386492004
1193,BMI > 26.5 & BloodPressure > 65.5 & Glucose <= 101.5,rule,-0.7966829316091237,0.14705882352941177,0.2821568491259052
1194,BMI > 26.5 & BloodPressure > 65.5 & Glucose > 101.5 & Glucose <= 142.5 & Age <= 28.5,rule,0.5388466641017757,0.11176470588235295,0.1697780539725751
1195,BMI > 26.5 & BloodPressure > 65.5 & Glucose > 101.5 & Glucose <= 142.5 & Age > 28.5,rule,-0.045572534520924336,0.16176470588235295,0.016781394241345563
1196,BMI > 26.5 & BloodPressure > 65.5 & Glucose > 101.5 & Glucose > 142.5,rule,-0.07051904331300557,0.16470588235294117,0.026156563102809623
1197,BMI <= 26.949999809265137,rule,0.2276659891129184,0.23478260869565218,0.09649916029475383
1198,BMI > 26.949999809265137,rule,-0.0896956877971585,0.7652173913043478,0.038018671951009705
1199,BMI > 28.84999942779541 & Pregnancies <= 5.5 & BMI <= 30.84999942779541 & Glucose <= 115.5,rule,-1.3427460913157168,0.036931818181818184,0.2532344335860795
1200,BMI > 28.84999942779541 & Pregnancies <= 5.5 & BMI <= 30.84999942779541 & Glucose > 115.5,rule,0.561572221948571,0.03125,0.09770943139126641
1201,BMI > 28.84999942779541 & Pregnancies <= 5.5 & BMI > 30.84999942779541 & Glucose <= 129.5,rule,-0.08448954206806561,0.2556818181818182,0.03685803627689827
1202,BMI > 28.84999942779541 & Pregnancies <= 5.5 & BMI > 30.84999942779541 & Glucose > 129.5 & DiabetesPedigreeFunction <= 0.25699999928474426,rule,1.9147777816700684,0.04261363636363636,0.3867553196490714
1203,BMI > 28.84999942779541 & Pregnancies <= 5.5 & BMI > 30.84999942779541 & Glucose > 129.5 & DiabetesPedigreeFunction > 0.25699999928474426,rule,1.051204833183452,0.09659090909090909,0.31052581052311806
1204,BMI > 28.84999942779541 & Pregnancies > 5.5 & BloodPressure <= 64.0,rule,-1.4508615830305394,0.022727272727272728,0.21622580995441465
1205,BMI > 28.84999942779541 & Pregnancies > 5.5 & BloodPressure > 64.0,rule,-0.12326739372222656,0.1846590909090909,0.047830307932356486
1206,Age <= 30.5 & DiabetesPedigreeFunction <= 0.33299998939037323,rule,-0.03611769098521799,0.28486646884273,0.01630174948498128
1207,Age <= 30.5 & DiabetesPedigreeFunction > 0.33299998939037323 & SkinThickness <= 31.5 & BMI <= 34.5 & SkinThickness <= 4.0,rule,-2.462557848435993,0.04747774480712166,0.5236836899149832
1208,Age <= 30.5 & DiabetesPedigreeFunction > 0.33299998939037323 & SkinThickness <= 31.5 & BMI <= 34.5 & SkinThickness > 4.0,rule,0.2636420092638014,0.10979228486646884,0.08242257935637405
1209,Age <= 30.5 & DiabetesPedigreeFunction > 0.33299998939037323 & SkinThickness <= 31.5 & BMI > 34.5,rule,1.7919666592171626,0.03857566765578635,0.3450994009707089
1210,Age <= 30.5 & DiabetesPedigreeFunction > 0.33299998939037323 & SkinThickness > 31.5,rule,0.671986245329371,0.09495548961424333,0.19699508543670705
1211,Age > 30.5 & BMI <= 29.84999942779541 & Glucose <= 161.5,rule,-0.21119602840193635,0.13056379821958458,0.0711567320561598
1212,Age > 30.5 & BMI <= 29.84999942779541 & Glucose > 161.5,rule,0.0,0.011869436201780416,0.0
1213,Age > 30.5 & BMI > 29.84999942779541 & DiabetesPedigreeFunction <= 0.460999995470047,rule,0.1710543920125236,0.18100890207715134,0.06586031254033024
1214,Age > 30.5 & BMI > 29.84999942779541 & DiabetesPedigreeFunction > 0.460999995470047,rule,0.021192108069339417,0.10089020771513353,0.006382708813722137
1215,DiabetesPedigreeFunction <= 0.6894999742507935 & BMI <= 28.84999942779541,rule,0.008560837593978438,0.30945558739255014,0.003957411671416038
1216,DiabetesPedigreeFunction <= 0.6894999742507935 & BMI > 28.84999942779541 & Glucose <= 158.5 & Glucose <= 106.5,rule,-0.48059622899910454,0.18911174785100288,0.1882002159236587
1217,DiabetesPedigreeFunction <= 0.6894999742507935 & BMI > 28.84999942779541 & Glucose <= 158.5 & Glucose > 106.5 & DiabetesPedigreeFunction <= 0.5284999907016754,rule,0.32386943700313364,0.22349570200573066,0.1349200477284209
1218,DiabetesPedigreeFunction <= 0.6894999742507935 & BMI > 28.84999942779541 & Glucose <= 158.5 & Glucose > 106.5 & DiabetesPedigreeFunction > 0.5284999907016754,rule,1.4939794932347064,0.045845272206303724,0.312464956417719
1219,DiabetesPedigreeFunction <= 0.6894999742507935 & BMI > 28.84999942779541 & Glucose > 158.5,rule,-0.2607952586795853,0.07736389684813753,0.06967613990497785
1220,BMI > 29.84999942779541 & BMI <= 41.79999923706055,rule,-0.015313181149017037,0.5029940119760479,0.007656453304272758
1221,BMI > 29.84999942779541 & BMI > 41.79999923706055,rule,0.1602649969516783,0.08083832335329341,0.04368610071042598
1222,Age <= 28.5 & BMI > 41.79999923706055 & BloodPressure <= 83.0,rule,0.38355900927032244,0.03857566765578635,0.07386632092470526
1223,Age <= 28.5 & BMI > 41.79999923706055 & BloodPressure > 83.0,rule,6.687507655839273,0.01483679525222552,0.8085156586199673
1224,Age > 28.5 & Glucose <= 146.5 & SkinThickness <= 22.0,rule,-1.2467965934941194,0.18397626112759644,0.4830898333319356
1225,Age > 28.5 & Glucose <= 146.5 & SkinThickness > 22.0 & BloodPressure <= 87.0 & Glucose <= 91.5,rule,1.5921718777537641,0.02373887240356083,0.24238346540913827
1226,Age > 28.5 & Glucose <= 146.5 & SkinThickness > 22.0 & BloodPressure <= 87.0 & Glucose > 91.5 & Age <= 53.5 & BloodPressure <= 73.0,rule,0.013224636378361212,0.04154302670623145,0.0026388768167086066
1227,Age > 28.5 & Glucose <= 146.5 & SkinThickness > 22.0 & BloodPressure <= 87.0 & Glucose > 91.5 & Age <= 53.5 & BloodPressure > 73.0,rule,2.0451882571542934,0.06528189910979229,0.5052077532584734
1228,Age > 28.5 & Glucose <= 146.5 & SkinThickness > 22.0 & BloodPressure <= 87.0 & Glucose > 91.5 & Age > 53.5,rule,-12.065031451249787,0.005934718100890208,0.9266931629442473
1229,Age > 28.5 & Glucose <= 146.5 & SkinThickness > 22.0 & BloodPressure > 87.0,rule,3.2583429573128293,0.017804154302670624,0.43088017783239924
1230,Age > 28.5 & Glucose > 146.5 & Age <= 61.0,rule,0.4408845659048961,0.13353115727002968,0.14996595497951906
1231,Age > 28.5 & Glucose > 146.5 & Age > 61.0,rule,-0.134305655478887,0.005934718100890208,0.010315773579200879
1232,BMI > 26.550000190734863,rule,0.09829849692586609,0.7760736196319018,0.04097801977596744
1233,BMI > 30.050000190734863 & Glucose <= 129.5,rule,0.005334697512627379,0.3553008595988539,0.0025532096301390844
1234,BMI > 30.050000190734863 & Glucose > 129.5,rule,0.557120460758185,0.2148997134670487,0.2288387647192284
1235,DiabetesPedigreeFunction <= 0.8019999861717224 & BMI <= 26.449999809265137,rule,0.40976656078455065,0.22157434402332363,0.17017855098558007
1236,DiabetesPedigreeFunction <= 0.8019999861717224 & BMI > 26.449999809265137 & Glucose <= 137.5,rule,0.3930329326098342,0.49854227405247814,0.19651563112194106
1237,DiabetesPedigreeFunction <= 0.8019999861717224 & BMI > 26.449999809265137 & Glucose > 137.5 & SkinThickness <= 39.5 & BloodPressure <= 64.5,rule,-1.5126331329544835,0.04081632653061224,0.2992963742973063
1238,DiabetesPedigreeFunction <= 0.8019999861717224 & BMI > 26.449999809265137 & Glucose > 137.5 & SkinThickness <= 39.5 & BloodPressure > 64.5 & BMI <= 29.199999809265137,rule,1.3057739518470302,0.014577259475218658,0.1565010418747037
1239,DiabetesPedigreeFunction <= 0.8019999861717224 & BMI > 26.449999809265137 & Glucose > 137.5 & SkinThickness <= 39.5 & BloodPressure > 64.5 & BMI > 29.199999809265137,rule,-0.02163728735957792,0.11661807580174927,0.006944804150225996
1240,DiabetesPedigreeFunction <= 0.8019999861717224 & BMI > 26.449999809265137 & Glucose > 137.5 & SkinThickness > 39.5,rule,-5.207355306160901,0.02040816326530612,0.7362778745578828
1241,DiabetesPedigreeFunction > 0.8019999861717224 & BloodPressure <= 75.0,rule,0.16131121277160607,0.04664723032069971,0.034017649644939876
1242,DiabetesPedigreeFunction > 0.8019999861717224 & BloodPressure > 75.0,rule,-1.4945220995312027,0.04081632653061224,0.2957128440147336
1243,BMI > 30.050000190734863 & Pregnancies <= 6.5,rule,0.0701084728072162,0.5029411764705882,0.035053629923683424
1244,BMI > 30.050000190734863 & Pregnancies > 6.5,rule,0.0123474677991157,0.12352941176470589,0.004062859111095476
1245,Age > 30.5 & Age <= 54.5,rule,-0.07118550198120217,0.3930635838150289,0.03476918851151912
1246,BloodPressure <= 69.0 & Age <= 37.5,rule,0.013134616551214706,0.36176470588235293,0.0063113302257325875
1247,BloodPressure <= 69.0 & Age > 37.5,rule,0.6867878172328845,0.047058823529411764,0.14543742011990496
1248,BloodPressure > 69.0 & Age <= 30.5,rule,0.057601908120181546,0.25588235294117645,0.02513493925320084
1249,BloodPressure > 69.0 & Age > 30.5,rule,-0.07401578700583532,0.3352941176470588,0.03494234839229298
1250,Pregnancies <= 6.5 & BloodPressure <= 101.0,rule,0.0574492417611706,0.8045977011494253,0.022779203223018907
1251,Pregnancies <= 6.5 & BloodPressure > 101.0,rule,4.314936368438046,0.008620689655172414,0.3989011851243446
1252,Age > 33.5 & BMI <= 28.84999942779541,rule,0.08591942506502948,0.09826589595375723,0.02557596441410787
1253,Age > 33.5 & BMI > 28.84999942779541,rule,-0.7572528304168588,0.2861271676300578,0.3422400892039485
1254,Glucose <= 139.5 & BMI <= 27.84999942779541,rule,0.333438531789978,0.260233918128655,0.14630020775132127
1255,Glucose <= 139.5 & BMI > 27.84999942779541 & Age <= 28.5,rule,-0.0552991722769519,0.27485380116959063,0.024687794401248568
1256,Glucose <= 139.5 & BMI > 27.84999942779541 & Age > 28.5 & DiabetesPedigreeFunction <= 0.2175000011920929,rule,-1.098772733954639,0.03216374269005848,0.1938617403839624
1257,Glucose <= 139.5 & BMI > 27.84999942779541 & Age > 28.5 & DiabetesPedigreeFunction > 0.2175000011920929,rule,0.3623103796349276,0.2046783625730994,0.146180062101756
1258,Glucose > 139.5 & BMI <= 30.25,rule,-0.6653470064623815,0.06725146198830409,0.1666408072276072
1259,Glucose > 139.5 & BMI > 30.25,rule,0.10138054811790265,0.1608187134502924,0.03724352868035327
1260,Glucose <= 139.5 & Glucose <= 107.5,rule,-0.07609008512403281,0.37714285714285717,0.0368786689669895
1261,Glucose <= 139.5 & Glucose > 107.5 & Pregnancies <= 7.5 & DiabetesPedigreeFunction <= 0.2149999961256981,rule,1.605725476454861,0.06857142857142857,0.40580526231568465
1262,Glucose <= 139.5 & Glucose > 107.5 & Pregnancies <= 7.5 & DiabetesPedigreeFunction > 0.2149999961256981 & BMI <= 31.40000057220459,rule,0.3566147732262924,0.12285714285714286,0.11706705727654472
1263,Glucose <= 139.5 & Glucose > 107.5 & Pregnancies <= 7.5 & DiabetesPedigreeFunction > 0.2149999961256981 & BMI > 31.40000057220459,rule,-0.2646798461899684,0.13714285714285715,0.09104936461079852
1264,Glucose <= 139.5 & Glucose > 107.5 & Pregnancies > 7.5,rule,0.01210383639642465,0.045714285714285714,0.0025280649369291497
1265,Glucose > 139.5 & BMI <= 30.199999809265137 & Age <= 43.0,rule,-1.879842191444531,0.04,0.3683723332795544
1266,Glucose > 139.5 & BMI <= 30.199999809265137 & Age > 43.0,rule,0.7474921829680947,0.017142857142857144,0.09702719077206809
1267,Glucose > 139.5 & BMI > 30.199999809265137,rule,0.08991781686102543,0.19142857142857142,0.03537596770485518
1268,Glucose <= 128.5,rule,-0.026799076317486525,0.6510263929618768,0.01277366182849258
1269,Glucose > 128.5 & Age <= 28.5 & DiabetesPedigreeFunction <= 0.32999999821186066,rule,0.8015861227740028,0.05278592375366569,0.1792393353129972
1270,Glucose > 128.5 & Age <= 28.5 & DiabetesPedigreeFunction > 0.32999999821186066,rule,-0.4306154782429422,0.07624633431085044,0.11428183578793981
1271,Glucose > 128.5 & Age > 28.5 & Age <= 53.5,rule,0.6627967084153767,0.17302052785923755,0.2507128096766428
1272,Glucose > 128.5 & Age > 28.5 & Age > 53.5 & Glucose <= 148.5,rule,0.0,0.020527859237536656,0.0
1273,Glucose > 128.5 & Age > 28.5 & Age > 53.5 & Glucose > 148.5,rule,0.0,0.026392961876832845,0.0
1274,BMI > 26.449999809265137 & BMI <= 41.64999961853027,rule,-0.011825304261462416,0.6982248520710059,0.005428148382392488
1275,BMI > 26.449999809265137 & BMI > 41.64999961853027,rule,0.26118208296481144,0.08875739644970414,0.07427842159044692
1276,Pregnancies <= 6.5 & BMI <= 31.40000057220459,rule,-0.4914749455347407,0.36797752808988765,0.23701634254039253
1277,Pregnancies <= 6.5 & BMI > 31.40000057220459,rule,0.3281816074279714,0.4438202247191011,0.16305171775963156
1278,SkinThickness <= 22.5,rule,0.18443269589184447,0.49854227405247814,0.09221595603207723
1279,SkinThickness > 22.5,rule,-0.001444442424952905,0.5014577259475219,0.0007222181430804221
1280,BMI > 26.949999809265137 & Age <= 28.5,rule,0.05557382761582554,0.38529411764705884,0.027045821876107882
1281,BMI > 26.949999809265137 & Age > 28.5,rule,0.00015910678081816276,0.40294117647058825,7.80401461968044e-05
1282,BMI <= 30.0,rule,-0.631820483511047,0.396875,0.3091179596863774
1283,BMI > 30.0 & DiabetesPedigreeFunction <= 0.40150000154972076,rule,-0.4201009514419781,0.33125,0.19772587500214583
1284,BMI > 30.0 & DiabetesPedigreeFunction > 0.40150000154972076,rule,0.2362969637976588,0.271875,0.10513462013484352
1285,Age <= 28.5 & Glucose > 124.5 & SkinThickness <= 32.0 & DiabetesPedigreeFunction <= 0.23900000005960464,rule,-9.398759838686956,0.032640949554896145,1.6701127602345625
1286,Age <= 28.5 & Glucose > 124.5 & SkinThickness <= 32.0 & DiabetesPedigreeFunction > 0.23900000005960464 & BloodPressure <= 67.0,rule,-0.23464439671546958,0.02967359050445104,0.039815682375633966
1287,Age <= 28.5 & Glucose > 124.5 & SkinThickness <= 32.0 & DiabetesPedigreeFunction > 0.23900000005960464 & BloodPressure > 67.0 & BloodPressure <= 73.0,rule,3.4238411610799644,0.011869436201780416,0.37079666571471737
1288,Age <= 28.5 & Glucose > 124.5 & SkinThickness <= 32.0 & DiabetesPedigreeFunction > 0.23900000005960464 & BloodPressure > 67.0 & BloodPressure > 73.0,rule,-3.0352325703186587,0.017804154302670624,0.4013762721712267
1289,Age <= 28.5 & Glucose > 124.5 & SkinThickness > 32.0,rule,0.2525843479396366,0.05934718100890208,0.059678948545929984
1290,Age > 28.5 & DiabetesPedigreeFunction <= 0.5205000042915344,rule,-0.08678383623641497,0.32344213649851633,0.04059659560874027
1291,Age > 28.5 & DiabetesPedigreeFunction > 0.5205000042915344 & Glucose <= 98.0,rule,-1.9103713371873647,0.032640949554896145,0.33946346132711824
1292,Age > 28.5 & DiabetesPedigreeFunction > 0.5205000042915344 & Glucose > 98.0,rule,0.3449003768002042,0.12166172106824925,0.11274610615718719
1293,BMI <= 29.550000190734863 & Age <= 26.5,rule,0.057129042675113345,0.16034985422740525,0.02096237158430871
1294,BMI <= 29.550000190734863 & Age > 26.5,rule,-0.20197883290667618,0.20699708454810495,0.0818324143711207
1295,BMI > 29.550000190734863 & Age <= 24.5,rule,-0.37003342445995463,0.16034985422740525,0.1357764418748578
1296,BMI > 29.550000190734863 & Age > 24.5 & Age <= 42.5 & Glucose <= 100.5,rule,-0.839218809989866,0.09329446064139942,0.24408229215089688
1297,BMI > 29.550000190734863 & Age > 24.5 & Age <= 42.5 & Glucose > 100.5 & Age <= 28.5,rule,0.3681554036169686,0.11078717201166181,0.11555234866388386
1298,BMI > 29.550000190734863 & Age > 24.5 & Age <= 42.5 & Glucose > 100.5 & Age > 28.5 & BloodPressure <= 75.5,rule,-0.15960500543031594,0.08454810495626822,0.04440339842668823
1299,BMI > 29.550000190734863 & Age > 24.5 & Age <= 42.5 & Glucose > 100.5 & Age > 28.5 & BloodPressure > 75.5,rule,0.10355766159117027,0.06705539358600583,0.025901625648623434
1300,BMI > 29.550000190734863 & Age > 24.5 & Age > 42.5 & DiabetesPedigreeFunction <= 0.513499990105629 & Glucose <= 104.0,rule,1.4481866570903792,0.029154518950437316,0.2436422146541229
1301,BMI > 29.550000190734863 & Age > 24.5 & Age > 42.5 & DiabetesPedigreeFunction <= 0.513499990105629 & Glucose > 104.0,rule,-0.46272470458184484,0.04956268221574344,0.1004296218668462
1302,BMI > 29.550000190734863 & Age > 24.5 & Age > 42.5 & DiabetesPedigreeFunction > 0.513499990105629,rule,0.0,0.037900874635568516,0.0
1303,Glucose <= 154.5 & Age <= 30.5,rule,0.11055341448934126,0.5174418604651163,0.05524306461330723
1304,Glucose <= 154.5 & Age > 30.5,rule,0.0,0.3372093023255814,0.0
1305,Glucose > 154.5 & DiabetesPedigreeFunction <= 0.3149999976158142,rule,-0.3327796585175006,0.05232558139534884,0.0741042953155688
1306,Glucose > 154.5 & DiabetesPedigreeFunction > 0.3149999976158142,rule,0.09809503742825806,0.09302325581395349,0.028493177320571515
1307,Pregnancies <= 6.5 & Glucose <= 154.5,rule,-0.001034519783710839,0.684971098265896,0.0004805627714072781
1308,Pregnancies <= 6.5 & Glucose > 154.5,rule,0.0869186611692089,0.0953757225433526,0.025530896678834666
1309,Glucose <= 154.5 & Age <= 40.5 & BMI <= 28.34999942779541,rule,0.4527295908886386,0.25936599423631124,0.19842538104242444
1310,Glucose <= 154.5 & Age <= 40.5 & BMI > 28.34999942779541,rule,-0.07043269116679449,0.46397694524495675,0.03512482895197727
1311,Glucose <= 154.5 & Age > 40.5 & BMI <= 26.850000381469727,rule,-2.3588085510821704,0.020172910662824207,0.3316283859851384
1312,Glucose <= 154.5 & Age > 40.5 & BMI > 26.850000381469727,rule,0.3553157724375233,0.12103746397694524,0.1158936327542776
1313,BMI > 29.65000057220459 & DiabetesPedigreeFunction <= 0.4169999957084656 & Glucose <= 138.5,rule,0.973733382115776,0.2848297213622291,0.4394783044482443
1314,BMI > 29.65000057220459 & DiabetesPedigreeFunction <= 0.4169999957084656 & Glucose > 138.5,rule,-0.3024055654865609,0.06811145510835913,0.07618717065070092
1315,BMI > 29.65000057220459 & DiabetesPedigreeFunction > 0.4169999957084656,rule,-0.30514040999283243,0.26006191950464397,0.1338553693002804
1316,Glucose <= 149.0,rule,0.2746819722339868,0.8397626112759644,0.10076050925327736
1317,Glucose > 149.0,rule,-0.9165543644437573,0.16023738872403562,0.3362160383827332
1318,Age <= 28.5 & BMI <= 30.899999618530273,rule,-0.695566229765163,0.21637426900584794,0.2864149211574486
1319,Age <= 28.5 & BMI > 30.899999618530273,rule,0.18001115744743382,0.2777777777777778,0.08062757493948686
1320,Age > 28.5 & Glucose <= 159.5 & Glucose <= 89.5,rule,-1.2210643251899758,0.05263157894736842,0.2726598519810971
1321,Age > 28.5 & Glucose <= 159.5 & Glucose > 89.5 & Age <= 40.5,rule,-0.06680054242526429,0.19298245614035087,0.026362123589754153
1322,Age > 28.5 & Glucose <= 159.5 & Glucose > 89.5 & Age > 40.5,rule,0.06597689363302332,0.16666666666666666,0.024588136517952202
1323,Age > 28.5 & Glucose > 159.5,rule,0.1475938331000649,0.0935672514619883,0.04298312054685647
1324,Age <= 34.5 & BMI <= 28.800000190734863,rule,0.022031754188408335,0.258160237388724,0.00964159327836574
1325,Age <= 34.5 & BMI > 28.800000190734863 & Glucose <= 108.5,rule,-0.18593491460754868,0.142433234421365,0.06498312430885857
1326,Age <= 34.5 & BMI > 28.800000190734863 & Glucose > 108.5,rule,-0.0004591573058631734,0.2403560830860534,0.00019619778054687527
1327,Age > 34.5 & Pregnancies <= 5.5,rule,-0.6133847573634047,0.12759643916913946,0.20464963371220937
1328,Age > 34.5 & Pregnancies > 5.5,rule,0.2647498631707077,0.2314540059347181,0.11166138923957948
1329,BloodPressure <= 64.5 & BMI <= 31.050000190734863,rule,0.6794270722783396,0.17682926829268292,0.25921783724818503
1330,BloodPressure <= 64.5 & BMI > 31.050000190734863,rule,-0.9355448668254173,0.11585365853658537,0.2994205293073722
1331,BloodPressure > 64.5 & Glucose <= 149.0 & Age <= 31.5,rule,0.18803041336402207,0.3384146341463415,0.08897041440049633
1332,BloodPressure > 64.5 & Glucose <= 149.0 & Age > 31.5 & Age <= 54.5 & Glucose <= 96.5,rule,-1.4411264341145322,0.04573170731707317,0.3010551348172026
1333,BloodPressure > 64.5 & Glucose <= 149.0 & Age > 31.5 & Age <= 54.5 & Glucose > 96.5,rule,0.1520334388896645,0.1524390243902439,0.05464779906471703
1334,BloodPressure > 64.5 & Glucose <= 149.0 & Age > 31.5 & Age > 54.5,rule,-0.6414375483500234,0.03353658536585366,0.11547992920413978
1335,BloodPressure > 64.5 & Glucose > 149.0,rule,-0.45124647345280594,0.13719512195121952,0.1552528036947793
1336,Pregnancies <= 6.5 & Age <= 27.5 & Glucose <= 139.5,rule,-0.1150214926806386,0.40294117647058825,0.056416791656606874
1337,Pregnancies <= 6.5 & Age <= 27.5 & Glucose > 139.5,rule,1.5613497700556307,0.052941176470588235,0.34961131103142173
1338,Pregnancies <= 6.5 & Age > 27.5,rule,0.19169190940165426,0.35,0.09143121348635178
1339,BloodPressure <= 83.0 & BMI <= 27.34999942779541,rule,0.0,0.23579545454545456,0.0
1340,BloodPressure <= 83.0 & BMI > 27.34999942779541,rule,0.20948053888661006,0.5909090909090909,0.10299447602284101
1341,Glucose <= 145.5 & BMI <= 26.899999618530273,rule,-0.2421657216413009,0.2195845697329377,0.10024818129208833
1342,Glucose <= 145.5 & BMI > 26.899999618530273,rule,0.06809293719818912,0.6083086053412463,0.03323809028673326
1343,BMI <= 29.65000057220459 & Glucose <= 166.5,rule,-0.283144901808652,0.34226190476190477,0.13434284028248356
1344,BMI <= 29.65000057220459 & Glucose > 166.5,rule,-4.824282073582946,0.01488095238095238,0.5841070048954894
1345,BMI > 29.65000057220459 & DiabetesPedigreeFunction <= 0.4974999874830246 & Glucose <= 130.5,rule,0.25852243360400157,0.2648809523809524,0.11407814170917577
1346,BMI > 29.65000057220459 & DiabetesPedigreeFunction <= 0.4974999874830246 & Glucose > 130.5 & BMI <= 30.0,rule,-0.06291805501664709,0.008928571428571428,0.005918596807663688
1347,BMI > 29.65000057220459 & DiabetesPedigreeFunction <= 0.4974999874830246 & Glucose > 130.5 & BMI > 30.0,rule,0.4636766810366092,0.12797619047619047,0.15489735993806117
